property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
1300,228 Frost St,Brooklyn,NY,11211-1502,Kings,Duplex,,,1876.0,2522.0,1920.0,1971128.0,,,R6B,108960.0,Off Market,,0.0,Brooklyn
1301,132 Dean St,Brooklyn,NY,11201-6311,Kings,Triplex,,,3600.0,2075.0,1910.0,4107619.0,260000.0,2019-12-04,R6B,261720.0,Off Market,,0.0,Brooklyn
1302,892 Eastern Pkwy,Brooklyn,NY,11213-3618,Kings,Duplex,3.0,1.0,3728.0,2412.0,1901.0,2168841.0,1900000.0,2023-05-05,R6,113460.0,Off Market,,0.0,Brooklyn
1303,131A Cambridge Pl,Brooklyn,NY,11238-5380,Kings,Duplex,5.0,4.0,2820.0,1500.0,1899.0,3253291.0,1470000.0,2014-05-12,R6B,154920.0,Off Market,2014-01-07,0.0,Brooklyn
1304,2127 Atlantic Ave,Brooklyn,NY,11233-7155,Kings,Triplex,7.0,3.0,2675.0,1388.0,1910.0,561401.0,,2023-03-01,R5,65160.0,Off Market,2023-02-27,0.0,Brooklyn
1305,6022 Menahan St,Ridgewood,NY,11385-2626,Queens,Triplex,9.0,3.0,2280.0,2452.0,1925.0,1135560.0,950000.0,2018-02-16,R5B,70800.0,,,0.0,Brooklyn
1306,165 Diamond St,Brooklyn,NY,11222-3007,Kings,Duplex,4.0,3.0,1764.0,1800.0,1901.0,2944856.0,2345000.0,2016-12-05,R6B,77340.0,,,0.0,Brooklyn
1307,6016 70th Ave,Ridgewood,NY,11385-5142,Queens,Duplex,6.0,3.0,2820.0,1882.0,1910.0,978941.0,870000.0,2020-01-02,R5B,60420.0,Off Market,2016-11-05,919000.0,Brooklyn
1308,99 1st Pl,Brooklyn,NY,11231-3495,Kings,Quadruplex,4.0,4.0,2700.0,1600.0,1900.0,3165417.0,2900000.0,2023-02-24,R6A,679860.0,,,0.0,Brooklyn
1309,699 MacDonough St,Brooklyn,NY,11233-6647,Kings,Triplex,1.0,1.0,2925.0,1950.0,1910.0,1590740.0,75000.0,2024-07-03,R6B,90720.0,Off Market,2015-02-11,1325.0,Brooklyn
1310,203 Halsey St,Brooklyn,NY,11216-2203,Kings,Duplex,7.0,6.0,3778.0,1875.0,2015.0,2875088.0,2887000.0,2025-02-18,R6B,106140.0,Off Market,2024-11-06,2995000.0,Brooklyn
1311,67 Lefferts Pl,Brooklyn,NY,11238-2805,Kings,Triplex,1.0,1.0,4008.0,3080.0,1899.0,2904058.0,2887000.0,2024-11-20,R6B,166860.0,Off Market,2018-08-11,2600.0,Brooklyn
1312,303 Pulaski St,Brooklyn,NY,11206-7490,Kings,Duplex,9.0,11.0,2643.0,1875.0,1899.0,2355929.0,,2024-03-21,R6B,85800.0,,,0.0,Brooklyn
1313,341 Lenox Rd,Brooklyn,NY,11226-2205,Kings,Duplex,4.0,2.0,3731.0,7000.0,1901.0,3080800.0,3000000.0,2024-04-02,R7-1,105060.0,Off Market,2018-12-17,5500000.0,Brooklyn
1314,811 Willoughby Ave,Brooklyn,NY,11206-7066,Kings,Quadruplex,,,4800.0,2500.0,1931.0,2112998.0,,1996-11-01,R6B,409320.0,Off Market,,0.0,Brooklyn
1315,1181 Myrtle Ave,Brooklyn,NY,11221-2508,Kings,Duplex,6.0,2.0,1000.0,1050.0,1910.0,994544.0,525000.0,2021-06-15,C8-1,56640.0,Off Market,2019-05-28,0.0,Brooklyn
1316,1053 Greene Ave,Brooklyn,NY,11221-3708,Kings,Duplex,5.0,2.0,1900.0,2000.0,1920.0,1088063.0,945000.0,2022-09-30,R6,67980.0,Sold,2022-06-02,0.0,Brooklyn
1317,390 Stuyvesant Ave,Brooklyn,NY,11233-1706,Kings,Duplex,6.0,5.0,4416.0,1853.0,1899.0,4146696.0,3800000.0,2022-03-02,R6B,144480.0,Off Market,2017-06-20,1750000.0,Brooklyn
1318,7407 64th Pl,Ridgewood,NY,11385-6134,Queens,Duplex,5.0,3.0,1920.0,2000.0,1910.0,1278815.0,740000.0,2015-06-11,R5B,53940.0,Active,2025-02-17,1450000.0,Brooklyn
1319,359A 14th St,Brooklyn,NY,11215-6644,Kings,Triplex,,,2400.0,1667.0,1899.0,2245838.0,2230000.0,2024-09-11,R6B,176220.0,Off Market,2024-05-31,2395000.0,Brooklyn
1320,5348 Metropolitan Ave,Ridgewood,NY,11385-1218,Queens,Triplex,9.0,3.0,1960.0,1900.0,1930.0,1342903.0,1130000.0,2018-05-30,R6B,60180.0,Off Market,2016-04-15,1150000.0,Brooklyn
1321,610 Halsey St,Brooklyn,NY,11233-1102,Kings,Duplex,,,2798.0,2000.0,1899.0,2204704.0,235000.0,2021-12-15,R6B,101520.0,Off Market,,0.0,Brooklyn
1322,86 MacDougal St,Brooklyn,NY,11233-2608,Kings,Triplex,,1.0,1968.0,1875.0,1910.0,917347.0,825000.0,2023-01-19,R6B,71640.0,Off Market,2022-07-27,899000.0,Brooklyn
1323,408 Bainbridge St,Brooklyn,NY,11233-2314,Kings,Duplex,5.0,2.0,2175.0,1725.0,1901.0,1751020.0,1150000.0,2024-11-27,R5B,82560.0,Off Market,2019-03-25,899900.0,Brooklyn
1324,230 Van Brunt St,Brooklyn,NY,11231-1211,Kings,Triplex,3.0,3.0,2268.0,990.0,1915.0,1163924.0,950000.0,2024-06-28,M2-1,128400.0,Expired,2024-04-26,1200000.0,Brooklyn
1325,165 Monroe St,Brooklyn,NY,11216-6476,Kings,Triplex,6.0,4.0,3180.0,2000.0,1899.0,2738967.0,2400000.0,2020-05-11,R6B,93180.0,,,0.0,Brooklyn
1326,358 Leonard St,Brooklyn,NY,11211-2316,Kings,Triplex,,0.0,1800.0,1100.0,1910.0,2095075.0,1845100.0,2019-03-19,R6B,99120.0,Off Market,,0.0,Brooklyn
1327,70 Howard Ave,Brooklyn,NY,11221-7606,Kings,Triplex,2.0,1.0,2700.0,1500.0,1901.0,1325441.0,450000.0,2012-03-07,R6B,98460.0,Off Market,,0.0,Brooklyn
1328,489 7th Ave,Brooklyn,NY,11215-5546,Kings,Quadruplex,8.0,4.0,3900.0,1485.0,1920.0,3490533.0,2500000.0,2024-06-13,R6A,476550.0,Off Market,2023-11-17,2550000.0,Brooklyn
1329,47 Putnam Ave,Brooklyn,NY,11238-2514,Kings,Triplex,,,3586.0,1600.0,1931.0,3601137.0,,2024-02-07,R6B,176880.0,Off Market,,0.0,Brooklyn
1330,129 Vernon Ave,Brooklyn,NY,11206-7598,Kings,Duplex,4.0,3.0,2760.0,2000.0,1901.0,1991927.0,1950000.0,2024-02-15,R6B,111720.0,Sold,2023-08-29,1350000.0,Brooklyn
1331,297 Hancock St,Brooklyn,NY,11216-2202,Kings,Duplex,7.0,4.0,3600.0,2100.0,1899.0,2372266.0,1900000.0,2018-09-27,R6A,109380.0,,,0.0,Brooklyn
1332,126 George St,Brooklyn,NY,11237-1910,Kings,Duplex,5.0,3.0,2148.0,2080.0,1989.0,1230607.0,1194000.0,2019-05-09,R6,78780.0,Off Market,2017-10-24,1299000.0,Brooklyn
1333,579 17th St,Brooklyn,NY,11218-1110,Kings,Duplex,,,3130.0,3870.0,1920.0,4103071.0,,,R5B,197040.0,Off Market,2022-06-17,0.0,Brooklyn
1334,1255 Pacific St,Brooklyn,NY,11216-3058,Kings,Quadruplex,7.0,4.0,4769.0,2000.0,1910.0,1816165.0,1640000.0,2021-08-02,R6A,556650.0,Sold,,0.0,Brooklyn
1335,1926 Greene Ave,Ridgewood,NY,11385-1966,Queens,Quadruplex,3.0,1.0,2900.0,2500.0,1915.0,1147564.0,1100000.0,2016-05-17,R5B,256500.0,Off Market,2018-04-13,2300.0,Brooklyn
1336,85 India St,Brooklyn,NY,11222-5911,Kings,Triplex,,,2112.0,1667.0,1901.0,2358207.0,,,R6B,119400.0,Off Market,,0.0,Brooklyn
1337,114 Thomas S Boyland St,Brooklyn,NY,11233-2603,Kings,Triplex,,,3300.0,2000.0,1901.0,1371004.0,162938.0,2007-09-24,R6,58680.0,Off Market,,0.0,Brooklyn
1338,66 Fort Greene Pl,Brooklyn,NY,11217-1204,Kings,Duplex,,,2640.0,2200.0,1900.0,4153938.0,4300000.0,2022-07-05,R6B,176040.0,Sold,2021-03-30,4400000.0,Brooklyn
1339,1215 Jefferson Ave,Brooklyn,NY,11221-7422,Kings,Duplex,8.0,5.0,2260.0,2008.0,1905.0,1454204.0,1570000.0,2023-10-06,R6,86700.0,Sold,2023-02-20,1570000.0,Brooklyn
1340,1006 Bergen St,Brooklyn,NY,11216-2904,Kings,Quadruplex,4.0,4.0,2250.0,2142.0,1899.0,1824477.0,1700000.0,2022-06-07,R6B,310050.0,Sold,2021-09-30,1700000.0,Brooklyn
1341,275 Eldert St,Brooklyn,NY,11207-1303,Kings,Duplex,4.0,2.0,2080.0,2000.0,1910.0,1198991.0,1375000.0,2018-07-27,R6,79320.0,Off Market,2015-10-26,1250000.0,Brooklyn
1342,5909 Decatur St,Ridgewood,NY,11385-5942,Queens,Duplex,4.0,2.0,1416.0,3200.0,1920.0,776764.0,920000.0,2021-11-30,M1-4D,43380.0,Off Market,2021-05-17,0.0,Brooklyn
1343,26 Ludlam Pl,Brooklyn,NY,11225-2707,Kings,Duplex,5.0,3.0,2480.0,2400.0,1925.0,2056740.0,1360000.0,2024-05-07,R6,93960.0,Off Market,2015-05-04,2300.0,Brooklyn
1344,6062 70th Ave,Ridgewood,NY,11385-5122,Queens,Duplex,3.0,3.0,3360.0,2017.0,1905.0,1124054.0,1260000.0,2021-05-27,R6B,71160.0,Off Market,2020-11-24,0.0,Brooklyn
1345,1106 Bushwick Ave,Brooklyn,NY,11221-4866,Kings,Quadruplex,6.0,8.0,2400.0,1600.0,1931.0,1933002.0,1700000.0,2021-03-01,R6,241920.0,Off Market,2019-07-16,0.0,Brooklyn
1346,1257 Hancock St,Brooklyn,NY,11221-5340,Kings,Duplex,5.0,2.0,3000.0,2000.0,1910.0,1380556.0,882500.0,2020-12-23,R6,76560.0,,,0.0,Brooklyn
1347,591 Carlton Ave,Brooklyn,NY,11238-3431,Kings,Triplex,,,3240.0,1850.0,1901.0,2876717.0,2400000.0,2021-03-25,R6B,225180.0,,,0.0,Brooklyn
1348,6 Charlotte St,Ridgewood,NY,11385-1094,Queens,Duplex,5.0,3.0,2060.0,1982.0,1901.0,1309291.0,999500.0,2018-06-07,R5B,79440.0,Off Market,2016-12-08,839999.0,Brooklyn
1349,6068 Putnam Ave,Ridgewood,NY,11385-4571,Queens,Triplex,,0.0,3540.0,1920.0,1915.0,1072798.0,975000.0,2020-10-01,R5B,74040.0,Off Market,,0.0,Brooklyn
1350,6220 74th Ave,Ridgewood,NY,11385-6145,Queens,Duplex,,,1800.0,2000.0,1910.0,818232.0,,,R5B,49740.0,Off Market,,0.0,Brooklyn
1351,29 Fayette St,Brooklyn,NY,11206-4507,Kings,Triplex,2.0,1.0,2700.0,1440.0,1920.0,1494244.0,999000.0,2015-02-20,C4-3,75240.0,Sold,2014-08-18,1059000.0,Brooklyn
1352,552 Prospect Ave,Brooklyn,NY,11215-6012,Kings,Triplex,8.0,3.0,3346.0,2000.0,1920.0,2261621.0,,2019-11-12,R5B,193200.0,,,0.0,Brooklyn
1353,393 3rd St,Brooklyn,NY,11215-7440,Kings,Quadruplex,,,3200.0,1980.0,1920.0,3062324.0,,,R6B,843750.0,Off Market,,0.0,Brooklyn
1354,1249 Herkimer St,Brooklyn,NY,11233-2890,Kings,Triplex,6.0,3.0,3420.0,2700.0,1920.0,1348093.0,1000.0,2024-11-04,R6,63300.0,Off Market,2015-03-20,1699.0,Brooklyn
1355,811 Quincy St,Brooklyn,NY,11221-3611,Kings,Duplex,3.0,1.0,1760.0,2500.0,1901.0,1089498.0,232000.0,2018-08-14,R6B,82080.0,Off Market,,0.0,Brooklyn
1356,874 Park Pl,Brooklyn,NY,11216-4004,Kings,Duplex,7.0,3.0,4166.0,2576.0,1899.0,1968092.0,1800000.0,2024-05-31,R6,143580.0,Sold,2024-01-18,2000000.0,Brooklyn
1357,333 8th St,Brooklyn,NY,11215-3313,Kings,Triplex,,,5400.0,1800.0,1899.0,3415544.0,,,R6B,357240.0,Off Market,,0.0,Brooklyn
1358,453 Fairview Ave,Ridgewood,NY,11385-1948,Queens,Triplex,8.0,3.0,3300.0,2375.0,1920.0,2325356.0,2150000.0,2022-03-18,R6B,68100.0,Active,2024-11-07,2625000.0,Brooklyn
1359,1667 George St,Ridgewood,NY,11385-5342,Queens,Duplex,5.0,3.0,1750.0,2502.0,1920.0,799617.0,490000.0,2006-11-01,M1-4D,49560.0,Off Market,2023-05-18,0.0,Brooklyn
1360,409 Madison St,Brooklyn,NY,11221-5821,Kings,Quadruplex,6.0,5.0,3420.0,1900.0,1931.0,1889837.0,780000.0,2013-05-08,R6B,292140.0,Off Market,2015-11-20,0.0,Brooklyn
1361,5843 79th Ave,Ridgewood,NY,11385-6265,Queens,Triplex,3.0,1.0,3069.0,2771.0,2007.0,1529898.0,1275000.0,2017-11-01,R4-1,76260.0,Sold,2017-05-17,0.0,Brooklyn
1362,327 Marion St,Brooklyn,NY,11233-2403,Kings,Triplex,2.0,1.0,2565.0,1900.0,1899.0,1124147.0,250000.0,2001-02-06,R6,88620.0,Off Market,,0.0,Brooklyn
1363,94 Monroe St,Brooklyn,NY,11216-1311,Kings,Triplex,9.0,3.0,3480.0,2100.0,1899.0,2161713.0,1999999.0,2024-10-10,R6B,142140.0,Active,2014-11-13,499000.0,Brooklyn
1364,338 Lefferts Ave,Brooklyn,NY,11225-4304,Kings,Duplex,,,2052.0,2024.0,1960.0,1444213.0,,,R6,86220.0,Off Market,,0.0,Brooklyn
1365,943 Saint Johns Pl,Brooklyn,NY,11213-2515,Kings,Triplex,3.0,5.0,3280.0,2612.0,1910.0,1931476.0,,2014-11-11,R6,101280.0,Off Market,,0.0,Brooklyn
1366,6445 Central Ave,Ridgewood,NY,11385-6258,Queens,Duplex,,,2800.0,1800.0,1920.0,1007041.0,458000.0,2020-04-30,R5D,62040.0,Off Market,,0.0,Brooklyn
1367,122 Van Buren St,Brooklyn,NY,11221-1319,Kings,Duplex,,,2598.0,1925.0,1899.0,1783789.0,585000.0,2007-04-12,R6B,82920.0,Off Market,,0.0,Brooklyn
1368,1127 Halsey St,Brooklyn,NY,11207-1692,Kings,Triplex,3.0,3.0,3000.0,2000.0,1920.0,2880654.0,,2023-09-25,R6,76980.0,Off Market,2011-06-18,0.0,Brooklyn
1369,196 Van Buren St,Brooklyn,NY,11221-1912,Kings,Triplex,,,3600.0,2000.0,1899.0,1743431.0,75000.0,1991-01-31,R6B,120120.0,Sold,,0.0,Brooklyn
1370,581 Macon St,Brooklyn,NY,11233-1515,Kings,Triplex,5.0,4.0,3130.0,1750.0,1910.0,2669824.0,2219000.0,2017-05-31,R6B,102240.0,,,0.0,Brooklyn
1371,7239 61st St,Ridgewood,NY,11385-6122,Queens,Duplex,,0.0,2328.0,1895.0,1910.0,,859000.0,2015-12-07,R5B,37324.0,Off Market,,0.0,Brooklyn
1372,86 Putnam Ave,Brooklyn,NY,11238-2615,Kings,Duplex,,,2324.0,1167.0,1901.0,2255679.0,,,R6B,124800.0,Off Market,,0.0,Brooklyn
1373,57 Coffey St,Brooklyn,NY,11231-1509,Kings,Duplex,,,1400.0,2500.0,1899.0,1431392.0,,2017-09-07,M1-1,101700.0,Off Market,,0.0,Brooklyn
1374,1869 Hart St,Ridgewood,NY,11385-1122,Queens,Duplex,,,2160.0,2219.0,1930.0,1226106.0,525000.0,2012-05-07,R5B,74400.0,Off Market,,0.0,Brooklyn
1375,142 Hewes St,Brooklyn,NY,11211-8475,Kings,Triplex,,,3680.0,2000.0,1899.0,1650001.0,1380000.0,2018-01-17,R6,170160.0,Off Market,,0.0,Brooklyn
1376,169 Skillman Ave,Brooklyn,NY,11211-2416,Kings,Triplex,,,2640.0,2100.0,1901.0,2291229.0,24000.0,2016-06-14,R6A,129780.0,Off Market,,0.0,Brooklyn
1377,510 Fairview Ave,Ridgewood,NY,11385-1941,Queens,Quadruplex,8.0,4.0,3000.0,2338.0,1915.0,2741956.0,,2022-09-23,R6B,265500.0,Off Market,,0.0,Brooklyn
1378,1542 Bergen St,Brooklyn,NY,11213-1703,Kings,Duplex,2.0,1.0,1326.0,2172.0,1901.0,1083871.0,745000.0,2014-10-04,R6,59940.0,Sold,2014-06-23,749000.0,Brooklyn
1379,16 N Portland Ave,Brooklyn,NY,11205-1007,Kings,Duplex,5.0,3.0,2340.0,1600.0,1997.0,2102777.0,1500000.0,2019-06-12,R6,125820.0,Off Market,,0.0,Brooklyn
1380,7434 64th Ln,Ridgewood,NY,11385-6133,Queens,Multi-Family Dwelling,8.0,4.0,3250.0,2500.0,1931.0,1051235.0,1050000.0,2023-06-26,R5B,70460.0,Sold,2023-02-27,1249000.0,Brooklyn
1381,485 Madison St,Brooklyn,NY,11221-1603,Kings,Triplex,6.0,4.0,3024.0,1800.0,1899.0,1941352.0,1800000.0,2022-10-17,R6B,91440.0,Off Market,2024-07-19,3600.0,Brooklyn
1382,561 Fairview Ave,Ridgewood,NY,11385-1947,Queens,Triplex,4.0,2.0,2708.0,2375.0,1930.0,1341755.0,1030000.0,2016-08-16,R6B,68100.0,Off Market,2015-12-28,1149000.0,Brooklyn
1383,666 Eastern Pkwy,Brooklyn,NY,11213-3311,Kings,Duplex,7.0,8.0,3255.0,2291.0,1899.0,2183106.0,1650000.0,2021-07-19,R6,111180.0,,,0.0,Brooklyn
1384,2308 Dean St,Brooklyn,NY,11233-6668,Kings,Triplex,7.0,7.0,2280.0,1150.0,2007.0,1372977.0,1140000.0,2017-05-05,R6,56820.0,,,0.0,Brooklyn
1385,696 Macon St,Brooklyn,NY,11233-1887,Kings,Quadruplex,7.0,4.0,3240.0,1530.0,1899.0,1550318.0,1370000.0,2020-12-23,R6B,419400.0,Off Market,2022-10-24,0.0,Brooklyn
1386,169 Schenectady Ave,Brooklyn,NY,11213-2808,Kings,Triplex,3.0,1.0,1962.0,1700.0,1910.0,1011117.0,522500.0,2023-06-21,R6,57420.0,Off Market,2024-01-26,2850.0,Brooklyn
1387,229 12th St,Brooklyn,NY,11215-3919,Kings,Triplex,,,2673.0,1950.0,1899.0,2869584.0,,,C44D,182340.0,Off Market,,0.0,Brooklyn
1388,7420 64th Pl,Ridgewood,NY,11385-6135,Queens,Duplex,,,3420.0,2000.0,1915.0,930378.0,955000.0,2021-12-29,R5B,58620.0,Sold,2021-06-30,998000.0,Brooklyn
1389,28 Pulaski St,Brooklyn,NY,11206-6408,Kings,Duplex,2.0,1.0,3669.0,1875.0,1910.0,2293583.0,,2018-03-23,R6B,109560.0,Sold,2014-09-22,1239700.0,Brooklyn
1390,1915 Bleecker St,Ridgewood,NY,11385-2081,Queens,Triplex,,,3300.0,2500.0,2006.0,1189930.0,,,R5B,83700.0,Off Market,,0.0,Brooklyn
1391,388A Quincy St,Brooklyn,NY,11216-1502,Kings,Duplex,6.0,2.0,2400.0,2000.0,1899.0,2032414.0,,2024-09-19,R6B,92760.0,Sold,2014-02-03,899000.0,Brooklyn
1392,7710 60th St,Ridgewood,NY,11385-6002,Queens,Duplex,5.0,5.0,2166.0,1749.0,2005.0,1191825.0,630000.0,2018-05-04,R4-1,62340.0,Off Market,2015-10-17,0.0,Brooklyn
1393,1656 Park Pl,Brooklyn,NY,11233-4402,Kings,Duplex,6.0,4.0,2544.0,1156.0,2003.0,1205200.0,70000.0,2023-07-11,R6,62400.0,Off Market,2021-09-10,1200000.0,Brooklyn
1394,551 MacDonough St,Brooklyn,NY,11233-1511,Kings,Duplex,5.0,3.0,2328.0,1867.0,1901.0,1211510.0,2300000.0,2024-09-27,R6B,102420.0,Sold,2024-04-19,936000.0,Brooklyn
1395,363 Lenox Rd,Brooklyn,NY,11226-2205,Kings,Duplex,6.0,2.0,3663.0,4063.0,1901.0,2349953.0,2200000.0,2022-08-01,R7-1,102960.0,Sold,2021-05-15,2450000.0,Brooklyn
1396,24 Belvidere St,Brooklyn,NY,11206-4502,Kings,Duplex,2.0,2.0,2500.0,2125.0,1920.0,1120376.0,962246.0,2023-06-29,R6,71760.0,Off Market,2023-10-31,1299990.0,Brooklyn
1397,227 S 4th St,Brooklyn,NY,11211-5605,Kings,Triplex,2.0,1.0,3200.0,1900.0,1930.0,2540948.0,2525000.0,2024-07-25,R6,154680.0,Pending,2023-11-27,2690000.0,Brooklyn
1398,221 Weirfield St,Brooklyn,NY,11221-5226,Kings,Duplex,10.0,6.0,2700.0,2000.0,1910.0,2063953.0,13334.0,2024-02-22,R6,92580.0,Pending,2024-11-07,2100000.0,Brooklyn
1399,1829 Park Pl,Brooklyn,NY,11233-6348,Kings,Triplex,9.0,6.0,3099.0,1912.0,1899.0,1235101.0,,2022-09-14,R6,60600.0,Off Market,,0.0,Brooklyn
1400,127 Cornelia St,Brooklyn,NY,11221-5104,Kings,Triplex,6.0,3.0,3000.0,2000.0,1910.0,1010176.0,980000.0,2024-01-25,R6,76140.0,Off Market,2024-08-05,3850.0,Brooklyn
1401,1635 Dekalb Ave,Brooklyn,NY,11237-4001,Kings,Triplex,5.0,3.0,1600.0,2000.0,1925.0,985347.0,368000.0,2003-09-11,R6,59160.0,Off Market,2017-01-23,1200000.0,Brooklyn
1402,20 Marconi Pl,Brooklyn,NY,11233-3264,Kings,Triplex,6.0,3.0,2040.0,1658.0,1899.0,1042417.0,890000.0,2020-02-05,R5,53280.0,,,0.0,Brooklyn
1403,2046 Pacific St,Brooklyn,NY,11233-4010,Kings,Duplex,5.0,5.0,1872.0,1292.0,1901.0,1226225.0,565000.0,2023-02-21,R6,48060.0,Canceled,2024-01-08,1223000.0,Brooklyn
1404,147 Powers St,Brooklyn,NY,11211-4908,Kings,Triplex,,,2625.0,2500.0,1901.0,2244547.0,1905000.0,2018-08-03,R6B,149820.0,Off Market,,0.0,Brooklyn
1405,346 Stanhope St,Brooklyn,NY,11237-6873,Kings,Triplex,7.0,6.0,2660.0,2000.0,1910.0,1373457.0,956388.0,2015-06-16,R6,99840.0,Off Market,2015-07-23,1380000.0,Brooklyn
1406,87 Winthrop St,Brooklyn,NY,11225-6008,Kings,Duplex,5.0,4.0,2464.0,3781.0,1910.0,1820429.0,1670000.0,2019-07-25,R6,94740.0,Expired,2024-02-15,1990000.0,Brooklyn
1407,827 Quincy St,Brooklyn,NY,11221-7655,Kings,Triplex,,1.0,3300.0,2000.0,1899.0,1585642.0,1400000.0,2018-11-14,R6B,105240.0,,,0.0,Brooklyn
1408,98 Decatur St,Brooklyn,NY,11216-2511,Kings,Duplex,,,4000.0,2400.0,1899.0,2514706.0,,2017-05-25,R6A,119520.0,Off Market,,0.0,Brooklyn
1409,99 N Henry St,Brooklyn,NY,11222-6977,Kings,Triplex,,,2880.0,2000.0,1910.0,2420593.0,,,R6B,118200.0,Off Market,,0.0,Brooklyn
1410,1242 Halsey St,Brooklyn,NY,11207-1305,Kings,Triplex,8.0,4.0,2850.0,1900.0,1910.0,1145230.0,1125000.0,2024-04-16,R6,83640.0,Sold,2023-10-26,1499000.0,Brooklyn
1411,41 Sherman St,Brooklyn,NY,11215-6014,Kings,Duplex,,,2160.0,2000.0,1901.0,2706858.0,,,R5B,165720.0,Off Market,,0.0,Brooklyn
1412,530 Monroe St,Brooklyn,NY,11221-6997,Kings,Triplex,8.0,4.0,4368.0,2000.0,1931.0,1689016.0,,2020-07-03,R6B,106140.0,Off Market,,0.0,Brooklyn
1413,32A Woodbine St,Brooklyn,NY,11221-7950,Kings,Duplex,,,1800.0,1500.0,1905.0,1142939.0,880000.0,2018-01-02,R6,71640.0,Sold,2017-08-29,999000.0,Brooklyn
1414,280 Hancock St,Brooklyn,NY,11216-2201,Kings,Triplex,7.0,5.0,3600.0,2000.0,1901.0,1287717.0,,,R6B,107280.0,Active,2024-08-15,1299000.0,Brooklyn
1415,6312 Fresh Pond Rd,Ridgewood,NY,11385-2655,Queens,Quadruplex,8.0,9.0,2750.0,2481.0,1930.0,1761795.0,1650000.0,2022-03-24,R5B,262440.0,Off Market,2017-09-30,1595000.0,Brooklyn
1416,403 Quincy St,Brooklyn,NY,11221-1204,Kings,Duplex,6.0,3.0,2250.0,1875.0,1899.0,1797620.0,1055000.0,2022-02-02,R6A,86340.0,Sold,2021-04-22,995000.0,Brooklyn
1417,64 Cheever Pl,Brooklyn,NY,11231-3097,Kings,Quadruplex,2.0,1.0,2400.0,1600.0,1900.0,2791101.0,,2014-06-02,R6,855900.0,Pending,2024-11-05,3299000.0,Brooklyn
1418,718 Sterling Pl,Brooklyn,NY,11216-5635,Kings,Duplex,2.0,1.0,2574.0,2576.0,1899.0,1673209.0,1650000.0,2024-07-18,R5B,104880.0,Off Market,2012-05-02,1800.0,Brooklyn
1419,1209 Herkimer St,Brooklyn,NY,11233-3221,Kings,Triplex,6.0,3.0,2238.0,1967.0,1915.0,1057309.0,645000.0,2014-08-13,R6,65940.0,Off Market,2024-03-02,1100000.0,Brooklyn
1420,191 Buffalo Ave,Brooklyn,NY,11213-3206,Kings,Duplex,3.0,1.0,1800.0,2775.0,1899.0,858443.0,479000.0,2014-02-06,R6,60300.0,Off Market,2024-01-12,875000.0,Brooklyn
1421,803 Willoughby Ave,Brooklyn,NY,11206-7008,Kings,Duplex,5.0,3.0,2100.0,1667.0,1899.0,1201253.0,1124995.0,2023-03-27,R6B,80280.0,Sold,2022-08-22,1124995.0,Brooklyn
1422,102 Lewis Ave,Brooklyn,NY,11206-7012,Kings,Duplex,8.0,3.0,4400.0,1597.0,2004.0,1518037.0,1500000.0,2024-07-10,R6B,105300.0,Expired,2023-01-20,1699000.0,Brooklyn
1423,128 Sullivan Pl,Brooklyn,NY,11225-2770,Kings,Duplex,,,2640.0,2550.0,1925.0,2318496.0,895000.0,2016-03-15,R6,95820.0,Off Market,2015-12-07,1000000.0,Brooklyn
1424,7107 67th St,Ridgewood,NY,11385-7069,Queens,Duplex,8.0,3.0,2032.0,2280.0,1920.0,854846.0,840000.0,2017-07-18,R5B,56940.0,Sold,2015-07-30,540000.0,Brooklyn
1425,204 Union St,Brooklyn,NY,11231-3679,Kings,Quadruplex,2.0,1.0,4109.0,2150.0,1900.0,4141696.0,,2021-12-06,R6B,1035720.0,Off Market,,0.0,Brooklyn
1426,848 Herkimer St,Brooklyn,NY,11233-3043,Kings,Duplex,5.0,3.0,1647.0,2786.0,1901.0,1064512.0,,,R6B,57780.0,Off Market,2025-01-13,900000.0,Brooklyn
1427,172 Clermont Ave,Brooklyn,NY,11205-3304,Kings,Quadruplex,6.0,4.0,4383.0,1900.0,1950.0,3282099.0,2300000.0,2015-07-31,R6B,615600.0,Off Market,2015-09-09,0.0,Brooklyn
1428,5930 Catalpa Ave,Ridgewood,NY,11385-4461,Queens,Triplex,,0.0,3102.0,2017.0,1910.0,,,2011-06-23,R5B,46579.0,Off Market,,0.0,Brooklyn
1429,73 Monitor St,Brooklyn,NY,11222-7572,Kings,Triplex,7.0,3.0,3570.0,1394.0,1910.0,1816713.0,1600000.0,2020-06-08,R6,192738.0,Off Market,2017-05-19,0.0,Brooklyn
1430,143 Lewis Ave,Brooklyn,NY,11221-2045,Kings,Duplex,6.0,4.0,2520.0,2000.0,1899.0,1082228.0,615000.0,2012-07-03,R6B,78240.0,,,0.0,Brooklyn
1431,1728 Sterling Pl,Brooklyn,NY,11233-4502,Kings,Triplex,,,2250.0,2533.0,1992.0,1260412.0,,,R6,45180.0,Off Market,,0.0,Brooklyn
