property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
2596,438 W 52nd St,New York,NY,10019-6338,New York,Apartment House (5+ Units),,,9280.0,2510.0,1901.0,3484985.0,,,R8,1010610.0,,,0,Manhattan
2597,519 E 82nd St,New York,NY,10028-7171,New York,Apartment House (5+ Units),,,9710.0,2724.0,1910.0,5069742.0,3790000.0,2007-03-21,R8B,1151460.0,,,0,Manhattan
2598,144 W 88th St,New York,NY,10024-2415,New York,Apartment House (5+ Units),,,4100.0,1812.0,1900.0,2928010.0,10000.0,1994-07-13,R7-2,457975.0,,,0,Manhattan
2599,410 W 53rd St,New York,NY,10019-5622,New York,Apartment House (5+ Units),,,166518.0,39220.0,1987.0,1590238.0,,,R8,21865540.0,,,0,Manhattan
2600,875-879 Park Ave,New York,NY,10075-0341,New York,Cooperative Unit,0.0,0.0,158445.0,15316.0,1912.0,,,,R10,20069100.0,Off Market,,0,Manhattan
2601,122 E 13th St,New York,NY,10003-5359,New York,Apartment House (5+ Units),,1.0,10225.0,2581.0,1900.0,1935853.0,,1996-04-26,C62A,1143485.0,Off Market,,0,Manhattan
2602,321 W 74th St,New York,NY,10023-1619,New York,Apartment House (5+ Units),,,4890.0,1760.0,1900.0,15537184.0,,,R10A,571009.0,Active,2025-01-08,19000000,Manhattan
2603,216 E 32nd St,New York,NY,10016-6384,New York,Apartment House (5+ Units),5.0,3.0,3752.0,1852.0,1900.0,4869113.0,3600000.0,2012-04-05,R7B,563371.0,,,0,Manhattan
2604,257 Central Park W,New York,NY,10024-4103,New York,Cooperative Unit,0.0,0.0,148380.0,15325.0,1925.0,1225571.0,3750000.0,2021-02-18,R10A,16525410.0,Off Market,,0,Manhattan
2605,40 E 19th St,New York,NY,10003-1303,New York,Cooperative Unit,3.0,3.0,33895.0,3873.0,1905.0,,4385000.0,2017-08-25,M15M,3476844.0,,,0,Manhattan
2606,210 E 38th St,New York,NY,10016-2717,New York,Apartment House (5+ Units),,,22820.0,7772.0,1920.0,2172077.0,,2021-12-15,C1-9,2784620.0,,,0,Manhattan
2607,11 W 89th St,New York,NY,10024-2004,New York,Cooperative Unit,,,7455.0,1812.0,1930.0,676552.0,,,R10A,801992.0,Off Market,,0,Manhattan
2608,323 W 16th St,New York,NY,10011,New York,Cooperative Unit,,,23650.0,4594.0,1902.0,3765488.0,,,R8B,2422530.0,,,0,Manhattan
2609,775 Avenue Of The Americas,New York,NY,10001-6309,New York,Cooperative Unit,,,14814.0,2467.0,1904.0,1964974.0,210000.0,2017-04-04,C64X,1172142.0,Off Market,,0,Manhattan
2610,150 E 91st St,New York,NY,10128-2448,New York,Highrise Apartment,,,56289.0,5033.0,2023.0,2275021.0,29500000.0,2020-08-14,C18X,3298095.0,,,0,Manhattan
2611,64 W 11th St,New York,NY,10011-8672,New York,Cooperative Unit,,,14196.0,6269.0,1900.0,,1995000.0,2021-02-19,R6,2079720.0,Off Market,,0,Manhattan
2612,59 W 83rd St,New York,NY,10024-5239,New York,Cooperative Unit,2.0,2.0,4719.0,1737.0,1900.0,1675521.0,1599000.0,2013-08-21,R8B,584648.0,Off Market,,0,Manhattan
2613,399 Chambers St,New York,NY,10282,New York,Highrise Apartment,,,357000.0,10292.0,1998.0,1889465.0,,,BPC,40905000.0,,,0,Manhattan
2614,417 E 12th St,New York,NY,10009-4033,New York,Apartment House (5+ Units),,,11034.0,2512.0,1920.0,2425197.0,8000.0,1997-11-15,R8B,1601790.0,,,0,Manhattan
2615,1810 1st Ave,New York,NY,10128,New York,Apartment House (5+ Units),,,318334.0,157861.0,1964.0,1075095.0,,,R7-2,24974550.0,,,0,Manhattan
2616,427 E 80th St,New York,NY,10075-0630,New York,Apartment House (5+ Units),,,9295.0,2554.0,1925.0,9058603.0,8937500.0,2022-11-09,R8B,1110510.0,,,0,Manhattan
2617,79-83 Bedford St,New York,NY,10014,New York,Cooperative Unit,0.0,0.0,24635.0,5556.0,1954.0,1374121.0,,,R6,3089250.0,Off Market,,0,Manhattan
2618,303 W 74th St,New York,NY,10023-1628,New York,Apartment House (5+ Units),,,8255.0,1925.0,1900.0,1786789.0,,2014-08-27,R8B,734123.0,,,0,Manhattan
2619,451 W 43rd St,New York,NY,10036-5309,New York,Apartment House (5+ Units),,,4944.0,2510.0,1920.0,4391777.0,393500.0,2022-04-01,R8,563788.0,,,0,Manhattan
2620,240 E 30th St,New York,NY,10016-8222,New York,Cooperative Unit,1.0,1.0,24090.0,7166.0,1935.0,,405000.0,2021-04-14,R7B,2602980.0,Off Market,,0,Manhattan
2621,326 E 94th St,New York,NY,10128-5619,New York,Apartment House (5+ Units),,,8540.0,2517.0,1920.0,989740.0,,2010-06-03,C8-4,703040.0,,,0,Manhattan
2622,333 E 14th St,New York,NY,10003-4208,New York,Cooperative Unit,2.0,2.0,197904.0,15487.0,1965.0,,535000.0,2021-04-20,C16A,21473955.0,Off Market,2021-07-28,0,Manhattan
2623,144 Ludlow St,New York,NY,10002-2251,New York,Apartment House (5+ Units),,,34904.0,8904.0,1900.0,24479524.0,24000000.0,2015-05-05,C44A,3096590.0,,,0,Manhattan
2624,143 W 80th St,New York,NY,10024-7129,New York,Cooperative Unit,1.0,1.0,5660.0,1941.0,1900.0,4268209.0,,,R8B,807004.0,Off Market,,0,Manhattan
2625,458 W 57th St,New York,NY,10019-3020,New York,Cooperative Unit,,,10100.0,2430.0,1910.0,6365196.0,,,C2-7,621180.0,Off Market,,0,Manhattan
2626,54 W 9th St,New York,NY,10011-8980,New York,Apartment House (5+ Units),,,4060.0,1565.0,1900.0,10182376.0,10250000.0,2017-06-28,R6,801992.0,,,0,Manhattan
2627,404 E 83rd St,New York,NY,10028-6162,New York,Apartment House (5+ Units),1.0,1.0,9250.0,2554.0,1930.0,1315588.0,,,R8B,940950.0,Off Market,,0,Manhattan
2628,447 W 51st St,New York,NY,10019-6386,New York,Apartment House (5+ Units),,,3048.0,2008.0,1920.0,3277345.0,3425000.0,2022-07-12,R8,469164.0,,,0,Manhattan
2629,325 E 80th St,New York,NY,10075-0665,New York,Cooperative Unit,1.0,1.0,43602.0,10217.0,1940.0,,810000.0,2014-06-13,R8B,4117210.0,Sold,2012-04-27,0,Manhattan
2630,18 E 10th St,New York,NY,10003-5904,New York,Cooperative Unit,5.0,4.0,4976.0,2307.0,1910.0,4333595.0,10140400.0,2017-01-23,R7-2,658580.0,Sold,,0,Manhattan
2631,328 E 85th St,New York,NY,10028-4576,New York,Apartment House (5+ Units),,,9935.0,2554.0,1920.0,1930969.0,6066667.0,2013-02-22,R8B,1149660.0,,,0,Manhattan
2632,160 3rd Ave,New York,NY,10003-2545,New York,Cooperative Unit,0.0,0.0,111428.0,11982.0,1963.0,,799000.0,2022-07-06,C19A,14697926.0,Off Market,,0,Manhattan
2633,332 E 95th St,New York,NY,10128-5728,New York,Apartment House (5+ Units),2.0,1.0,18888.0,4530.0,1915.0,9997115.0,7575000.0,2012-06-26,C8-4,2795510.0,Off Market,,0,Manhattan
2634,146 W 4th St,New York,NY,10012-1050,New York,Cooperative Unit,0.0,0.0,8861.0,2289.0,1900.0,,,,R7-2,935553.0,Off Market,,0,Manhattan
2635,249 W 76th St,New York,NY,10023-8236,New York,Apartment House (5+ Units),,,5688.0,1938.0,1900.0,1664825.0,,2002-01-31,R8B,854100.0,,,0,Manhattan
2636,547 Broadway,New York,NY,10012-3960,New York,Cooperative Unit,,,26058.0,5006.0,1920.0,,187217.0,2012-12-14,M1-5B,3902850.0,Off Market,,0,Manhattan
2637,237 E 72nd St,New York,NY,10021-4517,New York,Cooperative Unit,,,4177.0,1788.0,1910.0,973461.0,,,R10A,621846.0,Off Market,,0,Manhattan
2638,13 E 20th St,New York,NY,10003,New York,Cooperative Unit,2.0,2.0,10036.0,2975.0,1910.0,606196.0,1700000.0,2013-02-15,R7B,1244757.0,Off Market,2008-07-18,0,Manhattan
2639,295 E 10th St,New York,NY,10009-5061,New York,Apartment House (5+ Units),,,5598.0,2610.0,1900.0,3120564.0,,,R7A,526306.0,,,0,Manhattan
2640,303 W 92nd St,New York,NY,10025-7231,New York,Apartment House (5+ Units),,,6859.0,1775.0,1900.0,2195485.0,,,R10A,900450.0,,,0,Manhattan
2641,346 W 44th St,New York,NY,10036-5419,New York,Apartment House (5+ Units),,,5925.0,7510.0,1930.0,,14000000.0,2022-03-04,C6-2,435510.0,,,0,Manhattan
2642,1131 3rd Ave # 2E,New York,NY,10065-6299,New York,Cooperative Unit,,,313188.0,20083.0,1961.0,,,2019-10-04,C1-9,,Off Market,,0,Manhattan
2643,310 E 74th St,New York,NY,10021-3718,New York,Apartment House (5+ Units),,,46932.0,10217.0,1938.0,536634.0,,2017-01-01,R8B,4435830.0,,,0,Manhattan
2644,337 W 85th St,New York,NY,10024-3840,New York,Cooperative Unit,,,4812.0,2043.0,1920.0,,,,R8B,565157.0,Off Market,,0,Manhattan
2645,23 Bethune St,New York,NY,10014-1715,New York,Cooperative Unit,1.0,1.0,6924.0,3401.0,1939.0,597307.0,525000.0,2018-12-18,R6,615318.0,Sold,,0,Manhattan
2646,7 Beekman Pl,New York,NY,10022-8057,New York,Cooperative Unit,,,6000.0,2000.0,1920.0,6770595.0,,,R8B,775890.0,Off Market,,0,Manhattan
2647,239 W 16th St,New York,NY,10011-6003,New York,Apartment House (5+ Units),,,4160.0,2000.0,1910.0,2359873.0,,2019-08-02,R8B,426057.0,,,0,Manhattan
2648,311 W 95th St,New York,NY,10025-6103,New York,Apartment House (5+ Units),2.0,1.0,31360.0,6210.0,1931.0,1362290.0,,,R8,2810790.0,Off Market,,0,Manhattan
2649,307 E 81st St,New York,NY,10028-4042,New York,Apartment House (5+ Units),,,9805.0,2554.0,1910.0,3440366.0,,,R8B,1465050.0,,,0,Manhattan
2650,504 E 89th St,New York,NY,10128-7872,New York,Apartment House (5+ Units),,,8109.0,1896.0,1986.0,1533601.0,,,R8B,1186280.0,,,0,Manhattan
2651,136 W 24th St,New York,NY,10011-1908,New York,Cooperative Unit,,,22169.0,4839.0,1898.0,,,,M1-6,1888024.0,Off Market,,0,Manhattan
2652,14 E 68th St,New York,NY,10065-5847,New York,Cooperative Unit,0.0,1.0,10318.0,2209.0,1920.0,2090087.0,,,R8B,1445187.0,Off Market,,0,Manhattan
2653,420 E 89th St,New York,NY,10128-6791,New York,Apartment House (5+ Units),,,8560.0,2517.0,1910.0,3806479.0,3033333.0,2013-02-22,R8B,812250.0,,,0,Manhattan
2654,234 Front St,New York,NY,10038-2013,New York,Apartment House (5+ Units),,,9826.0,2718.0,1900.0,1821477.0,375000.0,1996-04-12,C62A,949879.0,,,0,Manhattan
2655,353 W 30th St,New York,NY,10001-2703,New York,Apartment House (5+ Units),1.0,1.0,14000.0,4509.0,1920.0,1515155.0,,2002-09-30,R8B,939510.0,Off Market,,0,Manhattan
2656,19 E 73rd St,New York,NY,10021-3523,New York,Cooperative Unit,,,10239.0,2043.0,1925.0,2245991.0,,,R8B,1299225.0,Off Market,,0,Manhattan
2657,231 E 50th St,New York,NY,10022-7715,New York,Apartment House (5+ Units),,,14579.0,2908.0,1950.0,1257263.0,1525000.0,1996-01-26,R8B,1968080.0,,,0,Manhattan
2658,604 Water St,New York,NY,10002,New York,Cooperative Unit,,,126150.0,45782.0,1964.0,995210.0,,,R7-2,3911040.0,Off Market,,0,Manhattan
2659,42 N Moore St,New York,NY,10013-2441,New York,Apartment House (5+ Units),,,12200.0,2188.0,1921.0,2216805.0,,,C62A,562996.0,,,0,Manhattan
2660,308 W 93rd St,New York,NY,10025-7220,New York,Apartment House (5+ Units),,,25890.0,5500.0,1927.0,817777.0,,,R8,2018520.0,,,0,Manhattan
2661,432 W 47th St,New York,NY,10036-2393,New York,Cooperative Unit,2.0,1.0,11080.0,2711.0,1920.0,873174.0,,,R8,522024.0,Off Market,2008-05-29,0,Manhattan
2662,350 E 87th St,New York,NY,10128-4847,New York,Apartment House (5+ Units),,,8340.0,2518.0,1915.0,1124198.0,,,R8B,869850.0,,,0,Manhattan
2663,166 Suffolk St,New York,NY,10002-1614,New York,Apartment House (5+ Units),,1.0,7425.0,1650.0,1910.0,7297360.0,7550000.0,2016-12-20,R7A,1257630.0,Off Market,,0,Manhattan
2664,9 5th Ave Fl OFF1,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
2665,308 W 18th St,New York,NY,10011-4431,New York,Apartment House (5+ Units),5.0,4.0,5760.0,2136.0,1900.0,8582244.0,8350000.0,2015-07-14,R8B,326887.0,Sold,,0,Manhattan
2666,221 E 5th St,New York,NY,10003-8513,New York,Apartment House (5+ Units),,,10688.0,2425.0,1910.0,2527024.0,,1996-01-01,R8B,1300680.0,,,0,Manhattan
2667,460 W 49th St,New York,NY,10019-7240,New York,Apartment House (5+ Units),,,6065.0,1919.0,1920.0,5690168.0,4200000.0,2007-05-11,R8,287570.0,,,0,Manhattan
2668,63 Pitt St,New York,NY,10002-3500,New York,Apartment House (5+ Units),2.0,1.0,56588.0,5000.0,2022.0,1042886.0,2000000.0,2020-07-13,R8A,9685620.0,Off Market,,0,Manhattan
2669,280 W End Ave,New York,NY,10023-8160,New York,Cooperative Unit,,,8600.0,1946.0,1900.0,876128.0,,,R10A,815729.0,Off Market,,0,Manhattan
2670,413 E 85th St,New York,NY,10028-6374,New York,Cooperative Unit,1.0,1.0,9075.0,2554.0,1910.0,1261205.0,,,R8B,1202989.0,Off Market,,0,Manhattan
2671,343 E 9th St,New York,NY,10003-7797,New York,Apartment House (5+ Units),,,5000.0,1081.0,1900.0,2840874.0,,,R8B,380946.0,,,0,Manhattan
2672,305 E 21st St,New York,NY,10010-6507,New York,Apartment House (5+ Units),,,21356.0,5000.0,1910.0,7961891.0,8000000.0,2023-06-27,R8B,1980720.0,,,0,Manhattan
2673,19 Stuyvesant St,New York,NY,10003-7526,New York,Apartment House (5+ Units),,,10850.0,2800.0,1900.0,1957152.0,,1996-01-01,R8B,1596750.0,,,0,Manhattan
2674,119 W 80th St,New York,NY,10024-7149,New York,Cooperative Unit,2.0,2.0,6890.0,1700.0,1900.0,1419230.0,,,R8B,484580.0,Off Market,2011-08-09,0,Manhattan
2675,6 E 12th St,New York,NY,10003-4447,New York,Apartment House (5+ Units),3.0,2.0,7344.0,2581.0,1900.0,2999152.0,,,C6-1,607617.0,Off Market,,0,Manhattan
2676,80-82 Greene St,New York,NY,10012,New York,Cooperative Unit,0.0,0.0,21100.0,5000.0,1920.0,,,,M1-5A,653919.0,Off Market,,0,Manhattan
2677,315 W 75th St,New York,NY,10023-1646,New York,Apartment House (5+ Units),,,6564.0,2248.0,1915.0,1722496.0,122500.0,1999-09-30,R8B,698794.0,,,0,Manhattan
2678,329 W 71st St,New York,NY,10023-3543,New York,Cooperative Unit,3.0,3.0,5240.0,1632.0,1900.0,2756374.0,,,R8B,617220.0,Off Market,,0,Manhattan
2679,107 Saint Marks Pl,New York,NY,10009-5147,New York,Apartment House (5+ Units),,,25610.0,8904.0,1920.0,28427700.0,23000000.0,2021-12-31,R8B,3810690.0,Off Market,,0,Manhattan
2680,25 W 68th St,New York,NY,10023-5302,New York,Apartment House (5+ Units),3.0,2.0,106519.0,13255.0,1925.0,1627832.0,,2001-11-15,R8B,7293870.0,Off Market,,0,Manhattan
2681,85 Attorney St,New York,NY,10002-4490,New York,Apartment House (5+ Units),4.0,2.0,10359.0,2500.0,1910.0,2249852.0,1596888.0,2011-07-06,R7A,1648950.0,Off Market,,0,Manhattan
2682,354 Central Park W,New York,NY,10025-6511,New York,Apartment House (5+ Units),9.0,5.0,5000.0,1000.0,1910.0,5908191.0,5800000.0,2023-12-15,R10A,659100.0,,,0,Manhattan
2683,1022 3rd Ave,New York,NY,10065-8547,New York,Apartment House (5+ Units),,,9899.0,4420.0,2023.0,4419038.0,9750000.0,2022-07-12,C1-9,3569670.0,,,0,Manhattan
2684,32 W 20th St,New York,NY,10011-4207,New York,Cooperative Unit,2.0,3.0,41476.0,4655.0,1912.0,993719.0,2800000.0,2019-06-24,C64A,5448610.0,Off Market,,0,Manhattan
2685,450 Avenue Of The Americas,New York,NY,10011-8426,New York,Apartment House (5+ Units),,,41296.0,7794.0,1902.0,1589091.0,,,C1-6,5801040.0,,,0,Manhattan
2686,150 E 27th St,New York,NY,10016-9068,New York,Cooperative Unit,1.0,1.0,47000.0,9381.0,1960.0,,467500.0,2021-09-15,R8B,5045456.0,Off Market,2020-10-29,0,Manhattan
2687,1246-1250 Madison Ave,New York,NY,10128-0515,New York,Cooperative Unit,0.0,0.0,166317.0,16551.0,1929.0,,,,R10,23425650.0,Off Market,,0,Manhattan
2688,544 E 86th St,New York,NY,10028-7523,New York,Apartment House (5+ Units),,,74396.0,7662.0,1929.0,1031769.0,,,R10A,8846730.0,,,0,Manhattan
2689,514 E 81st St,New York,NY,10028-2513,New York,Apartment House (5+ Units),,,9630.0,2554.0,1920.0,1359347.0,,,R8B,837160.0,,,0,Manhattan
2690,42 Morton St,New York,NY,10014-6759,New York,Apartment House (5+ Units),,,9055.0,2384.0,1900.0,2863247.0,,1998-07-30,R6,1601370.0,,,0,Manhattan
2691,314 W 19th St,New York,NY,10011-3924,New York,Cooperative Unit,1.0,1.0,6595.0,1748.0,1920.0,,868000.0,1992-12-31,R7B,567836.0,Off Market,2013-12-14,0,Manhattan
2692,326 E 85th St,New York,NY,10028-5432,New York,Apartment House (5+ Units),,,7016.0,2554.0,1920.0,3383630.0,2500000.0,2007-05-09,R8B,853920.0,,,0,Manhattan
2693,61 E 7th St,New York,NY,10003-8119,New York,Apartment House (5+ Units),,,9405.0,2438.0,1900.0,7707732.0,8300000.0,2017-10-17,R8B,1145790.0,,,0,Manhattan
